group,boro,outcome,count,day
18-44,MN,DEATH_RATE,8.47,2020-09-15
18-44,QN,CASE_COUNT,26856,2020-09-15
18-44,QN,HOSPITALIZED_COUNT,2920,2020-09-15
18-44,QN,DEATH_COUNT,258,2020-09-15
18-44,QN,CASE_RATE,3134.6,2020-09-15
18-44,QN,HOSPITALIZED_RATE,340.82,2020-09-15
18-44,QN,DEATH_RATE,30.11,2020-09-15
18-44,SI,CASE_COUNT,6278,2020-09-15
18-44,SI,HOSPITALIZED_COUNT,367,2020-09-15
18-44,SI,DEATH_COUNT,31,2020-09-15
18-44,SI,CASE_RATE,3820.74,2020-09-15
18-44,SI,HOSPITALIZED_RATE,223.35,2020-09-15
18-44,SI,DEATH_RATE,18.87,2020-09-15
45-64,BK,CASE_COUNT,21912,2020-09-15
45-64,BK,HOSPITALIZED_COUNT,5015,2020-09-15
45-64,BK,DEATH_COUNT,1279,2020-09-15
45-64,BK,CASE_RATE,3707.96,2020-09-15
45-64,BK,HOSPITALIZED_RATE,848.64,2020-09-15
45-64,BK,DEATH_RATE,216.43,2020-09-15
45-64,BX,CASE_COUNT,19054,2020-09-15
45-64,BX,HOSPITALIZED_COUNT,4469,2020-09-15
45-64,BX,DEATH_COUNT,964,2020-09-15
45-64,BX,CASE_RATE,5600.46,2020-09-15
45-64,BX,HOSPITALIZED_RATE,1313.55,2020-09-15
45-64,BX,DEATH_RATE,283.34,2020-09-15
45-64,MN,CASE_COUNT,9678,2020-09-15
45-64,MN,HOSPITALIZED_COUNT,2483,2020-09-15
45-64,MN,DEATH_COUNT,391,2020-09-15
45-64,MN,CASE_RATE,2521.3,2020-09-15
45-64,MN,HOSPITALIZED_RATE,646.87,2020-09-15
45-64,MN,DEATH_RATE,101.86,2020-09-15
45-64,QN,CASE_COUNT,26252,2020-09-15
45-64,QN,HOSPITALIZED_COUNT,6275,2020-09-15
45-64,QN,DEATH_COUNT,1463,2020-09-15
45-64,QN,CASE_RATE,4306.16,2020-09-15
45-64,QN,HOSPITALIZED_RATE,1029.3,2020-09-15
45-64,QN,DEATH_RATE,239.98,2020-09-15
45-64,SI,CASE_COUNT,5699,2020-09-15
45-64,SI,HOSPITALIZED_COUNT,876,2020-09-15
45-64,SI,DEATH_COUNT,184,2020-09-15
45-64,SI,CASE_RATE,4337.37,2020-09-15
45-64,SI,HOSPITALIZED_RATE,666.7,2020-09-15
45-64,SI,DEATH_RATE,140.04,2020-09-15
65-74,BK,CASE_COUNT,8541,2020-09-15
65-74,BK,HOSPITALIZED_COUNT,3718,2020-09-15
65-74,BK,DEATH_COUNT,1446,2020-09-15
65-74,BK,CASE_RATE,4178.8,2020-09-15
65-74,BK,HOSPITALIZED_RATE,1819.08,2020-09-15
65-74,BK,DEATH_RATE,707.47,2020-09-15
65-74,BX,CASE_COUNT,5828,2020-09-15
65-74,BX,HOSPITALIZED_COUNT,2770,2020-09-15
65-74,BX,DEATH_COUNT,1034,2020-09-15
65-74,BX,CASE_RATE,5712.94,2020-09-15
65-74,BX,HOSPITALIZED_RATE,2715.31,2020-09-15
65-74,BX,DEATH_RATE,1013.59,2020-09-15
65-74,MN,CASE_COUNT,3854,2020-09-15
65-74,MN,HOSPITALIZED_COUNT,1844,2020-09-15
65-74,MN,DEATH_COUNT,575,2020-09-15
65-74,MN,CASE_RATE,2633.58,2020-09-15
65-74,MN,HOSPITALIZED_RATE,1260.07,2020-09-15
65-74,MN,DEATH_RATE,392.92,2020-09-15
65-74,QN,CASE_COUNT,7919,2020-09-15
65-74,QN,HOSPITALIZED_COUNT,3663,2020-09-15
65-74,QN,DEATH_COUNT,1475,2020-09-15
65-74,QN,CASE_RATE,3940.02,2020-09-15
65-74,QN,HOSPITALIZED_RATE,1822.49,2020-09-15
65-74,QN,DEATH_RATE,733.87,2020-09-15
65-74,SI,CASE_COUNT,1489,2020-09-15
65-74,SI,HOSPITALIZED_COUNT,523,2020-09-15
65-74,SI,DEATH_COUNT,204,2020-09-15
65-74,SI,CASE_RATE,3280.82,2020-09-15
65-74,SI,HOSPITALIZED_RATE,1152.36,2020-09-15
65-74,SI,DEATH_RATE,449.49,2020-09-15
75+,BK,CASE_COUNT,7618,2020-09-15
75+,BK,HOSPITALIZED_COUNT,4574,2020-09-15
75+,BK,DEATH_COUNT,2737,2020-09-15
75+,BK,CASE_RATE,4919.38,2020-09-15
75+,BK,HOSPITALIZED_RATE,2953.69,2020-09-15
75+,BK,DEATH_RATE,1767.44,2020-09-15
75+,BX,CASE_COUNT,5219,2020-09-15
75+,BX,HOSPITALIZED_COUNT,3160,2020-09-15
75+,BX,DEATH_COUNT,1826,2020-09-15
75+,BX,CASE_RATE,6414.62,2020-09-15
75+,BX,HOSPITALIZED_RATE,3883.92,2020-09-15
75+,BX,DEATH_RATE,2244.32,2020-09-15
75+,MN,CASE_COUNT,4452,2020-09-15
75+,MN,HOSPITALIZED_COUNT,2739,2020-09-15
75+,MN,DEATH_COUNT,1504,2020-09-15
75+,MN,CASE_RATE,3632.48,2020-09-15
75+,MN,HOSPITALIZED_RATE,2234.81,2020-09-15
75+,MN,DEATH_RATE,1227.14,2020-09-15
75+,QN,CASE_COUNT,7286,2020-09-15
75+,QN,HOSPITALIZED_COUNT,4560,2020-09-15
75+,QN,DEATH_COUNT,2808,2020-09-15
75+,QN,CASE_RATE,4654.76,2020-09-15
75+,QN,HOSPITALIZED_RATE,2913.22,2020-09-15
75+,QN,DEATH_RATE,1793.93,2020-09-15
75+,SI,CASE_COUNT,1335,2020-09-15
75+,SI,HOSPITALIZED_COUNT,677,2020-09-15
75+,SI,DEATH_COUNT,482,2020-09-15
75+,SI,CASE_RATE,4215.61,2020-09-15
75+,SI,HOSPITALIZED_RATE,2137.8,2020-09-15
75+,SI,DEATH_RATE,1522.04,2020-09-15
Boroughwide,BK,CASE_COUNT,65207,2020-09-15
Boroughwide,BK,HOSPITALIZED_COUNT,16147,2020-09-15
Boroughwide,BK,DEATH_COUNT,5679,2020-09-15
Boroughwide,BK,CASE_RATE,2524.63,2020-09-15
Boroughwide,BK,HOSPITALIZED_RATE,625.17,2020-09-15
Boroughwide,BK,DEATH_RATE,219.88,2020-09-15
Boroughwide,BX,CASE_COUNT,52274,2020-09-15
Boroughwide,BX,HOSPITALIZED_COUNT,12946,2020-09-15
Boroughwide,BX,DEATH_COUNT,4005,2020-09-15
Boroughwide,BX,CASE_RATE,3650.08,2020-09-15
Boroughwide,BX,HOSPITALIZED_RATE,903.97,2020-09-15
Boroughwide,BX,DEATH_RATE,279.65,2020-09-15
Boroughwide,MN,CASE_COUNT,30636,2020-09-15
Boroughwide,MN,HOSPITALIZED_COUNT,8309,2020-09-15
Boroughwide,MN,DEATH_COUNT,2534,2020-09-15
Boroughwide,MN,CASE_RATE,1881.01,2020-09-15
Boroughwide,MN,HOSPITALIZED_RATE,510.16,2020-09-15
Boroughwide,MN,DEATH_RATE,155.58,2020-09-15
Boroughwide,QN,CASE_COUNT,70436,2020-09-15
Boroughwide,QN,HOSPITALIZED_COUNT,17554,2020-09-15
Boroughwide,QN,DEATH_COUNT,6007,2020-09-15
Boroughwide,QN,CASE_RATE,3090.78,2020-09-15
Boroughwide,QN,HOSPITALIZED_RATE,770.28,2020-09-15
Boroughwide,QN,DEATH_RATE,263.59,2020-09-15
Boroughwide,SI,CASE_COUNT,15347,2020-09-15
Boroughwide,SI,HOSPITALIZED_COUNT,2470,2020-09-15
Boroughwide,SI,DEATH_COUNT,901,2020-09-15
Boroughwide,SI,CASE_RATE,3222.95,2020-09-15
Boroughwide,SI,HOSPITALIZED_RATE,518.71,2020-09-15
Boroughwide,SI,DEATH_RATE,189.21,2020-09-15
0-17,BK,CASE_COUNT,2443,2020-09-16
0-17,BK,HOSPITALIZED_COUNT,215,2020-09-16
0-17,BK,DEATH_COUNT,4,2020-09-16
0-17,BK,CASE_RATE,418.95,2020-09-16
0-17,BK,HOSPITALIZED_RATE,36.87,2020-09-16
0-17,BK,DEATH_RATE,0.69,2020-09-16
0-17,BX,CASE_COUNT,2152,2020-09-16
0-17,BX,HOSPITALIZED_COUNT,185,2020-09-16
0-17,BX,DEATH_COUNT,5,2020-09-16
0-17,BX,CASE_RATE,609.86,2020-09-16
0-17,BX,HOSPITALIZED_RATE,52.43,2020-09-16
0-17,BX,DEATH_RATE,1.42,2020-09-16
0-17,MN,CASE_COUNT,720,2020-09-16
0-17,MN,HOSPITALIZED_COUNT,73,2020-09-16
0-17,MN,DEATH_COUNT,1,2020-09-16
0-17,MN,CASE_RATE,309.65,2020-09-16
0-17,MN,HOSPITALIZED_RATE,31.39,2020-09-16
0-17,MN,DEATH_RATE,0.43,2020-09-16
0-17,QN,CASE_COUNT,2037,2020-09-16
0-17,QN,HOSPITALIZED_COUNT,135,2020-09-16
0-17,QN,DEATH_COUNT,2,2020-09-16
0-17,QN,CASE_RATE,447.7,2020-09-16
0-17,QN,HOSPITALIZED_RATE,29.67,2020-09-16
0-17,QN,DEATH_RATE,0.44,2020-09-16
0-17,SI,CASE_COUNT,540,2020-09-16
0-17,SI,HOSPITALIZED_COUNT,27,2020-09-16
0-17,SI,DEATH_COUNT,0,2020-09-16
0-17,SI,CASE_RATE,522.15,2020-09-16
0-17,SI,HOSPITALIZED_RATE,26.11,2020-09-16
0-17,SI,DEATH_RATE,0,2020-09-16
18-44,BK,CASE_COUNT,24622,2020-09-16
18-44,BK,HOSPITALIZED_COUNT,2625,2020-09-16
18-44,BK,DEATH_COUNT,213,2020-09-16
18-44,BK,CASE_RATE,2346.03,2020-09-16
18-44,BK,HOSPITALIZED_RATE,250.11,2020-09-16
18-44,BK,DEATH_RATE,20.3,2020-09-16
18-44,BX,CASE_COUNT,19890,2020-09-16
18-44,BX,HOSPITALIZED_COUNT,2369,2020-09-16
18-44,BX,DEATH_COUNT,176,2020-09-16
18-44,BX,CASE_RATE,3579.46,2020-09-16
18-44,BX,HOSPITALIZED_RATE,426.33,2020-09-16
18-44,BX,DEATH_RATE,31.67,2020-09-16
18-44,MN,CASE_COUNT,11883,2020-09-16
18-44,MN,HOSPITALIZED_COUNT,1169,2020-09-16
18-44,MN,DEATH_COUNT,63,2020-09-16
18-44,MN,CASE_RATE,1598.41,2020-09-16
18-44,MN,HOSPITALIZED_RATE,157.25,2020-09-16
18-44,MN,DEATH_RATE,8.47,2020-09-16
18-44,QN,CASE_COUNT,26880,2020-09-16
18-44,QN,HOSPITALIZED_COUNT,2923,2020-09-16
18-44,QN,DEATH_COUNT,258,2020-09-16
18-44,QN,CASE_RATE,3137.4,2020-09-16
18-44,QN,HOSPITALIZED_RATE,341.17,2020-09-16
18-44,QN,DEATH_RATE,30.11,2020-09-16
18-44,SI,CASE_COUNT,6286,2020-09-16
18-44,SI,HOSPITALIZED_COUNT,367,2020-09-16
18-44,SI,DEATH_COUNT,31,2020-09-16
18-44,SI,CASE_RATE,3825.6,2020-09-16
18-44,SI,HOSPITALIZED_RATE,223.35,2020-09-16
18-44,SI,DEATH_RATE,18.87,2020-09-16
45-64,BK,CASE_COUNT,21929,2020-09-16
45-64,BK,HOSPITALIZED_COUNT,5015,2020-09-16
45-64,BK,DEATH_COUNT,1279,2020-09-16
45-64,BK,CASE_RATE,3710.84,2020-09-16
45-64,BK,HOSPITALIZED_RATE,848.64,2020-09-16
45-64,BK,DEATH_RATE,216.43,2020-09-16
45-64,BX,CASE_COUNT,19067,2020-09-16
45-64,BX,HOSPITALIZED_COUNT,4469,2020-09-16
45-64,BX,DEATH_COUNT,965,2020-09-16
45-64,BX,CASE_RATE,5604.28,2020-09-16
45-64,BX,HOSPITALIZED_RATE,1313.55,2020-09-16
45-64,BX,DEATH_RATE,283.64,2020-09-16
45-64,MN,CASE_COUNT,9685,2020-09-16
45-64,MN,HOSPITALIZED_COUNT,2483,2020-09-16
45-64,MN,DEATH_COUNT,391,2020-09-16
45-64,MN,CASE_RATE,2523.12,2020-09-16
45-64,MN,HOSPITALIZED_RATE,646.87,2020-09-16
45-64,MN,DEATH_RATE,101.86,2020-09-16
45-64,QN,CASE_COUNT,26268,2020-09-16
45-64,QN,HOSPITALIZED_COUNT,6280,2020-09-16
45-64,QN,DEATH_COUNT,1463,2020-09-16
45-64,QN,CASE_RATE,4308.79,2020-09-16
45-64,QN,HOSPITALIZED_RATE,1030.12,2020-09-16
45-64,QN,DEATH_RATE,239.98,2020-09-16
45-64,SI,CASE_COUNT,5700,2020-09-16
45-64,SI,HOSPITALIZED_COUNT,876,2020-09-16
45-64,SI,DEATH_COUNT,184,2020-09-16
45-64,SI,CASE_RATE,4338.13,2020-09-16
45-64,SI,HOSPITALIZED_RATE,666.7,2020-09-16
45-64,SI,DEATH_RATE,140.04,2020-09-16
65-74,BK,CASE_COUNT,8545,2020-09-16
65-74,BK,HOSPITALIZED_COUNT,3718,2020-09-16
65-74,BK,DEATH_COUNT,1446,2020-09-16
65-74,BK,CASE_RATE,4180.75,2020-09-16
65-74,BK,HOSPITALIZED_RATE,1819.08,2020-09-16
65-74,BK,DEATH_RATE,707.47,2020-09-16
65-74,BX,CASE_COUNT,5830,2020-09-16
65-74,BX,HOSPITALIZED_COUNT,2771,2020-09-16
65-74,BX,DEATH_COUNT,1034,2020-09-16
65-74,BX,CASE_RATE,5714.9,2020-09-16
65-74,BX,HOSPITALIZED_RATE,2716.29,2020-09-16
65-74,BX,DEATH_RATE,1013.59,2020-09-16
65-74,MN,CASE_COUNT,3857,2020-09-16
65-74,MN,HOSPITALIZED_COUNT,1847,2020-09-16
65-74,MN,DEATH_COUNT,575,2020-09-16
65-74,MN,CASE_RATE,2635.63,2020-09-16
65-74,MN,HOSPITALIZED_RATE,1262.12,2020-09-16
65-74,MN,DEATH_RATE,392.92,2020-09-16
65-74,QN,CASE_COUNT,7923,2020-09-16
65-74,QN,HOSPITALIZED_COUNT,3663,2020-09-16
65-74,QN,DEATH_COUNT,1475,2020-09-16
65-74,QN,CASE_RATE,3942.01,2020-09-16
65-74,QN,HOSPITALIZED_RATE,1822.49,2020-09-16
65-74,QN,DEATH_RATE,733.87,2020-09-16
65-74,SI,CASE_COUNT,1489,2020-09-16
65-74,SI,HOSPITALIZED_COUNT,523,2020-09-16
65-74,SI,DEATH_COUNT,204,2020-09-16
65-74,SI,CASE_RATE,3280.82,2020-09-16
65-74,SI,HOSPITALIZED_RATE,1152.36,2020-09-16
65-74,SI,DEATH_RATE,449.49,2020-09-16
75+,BK,CASE_COUNT,7621,2020-09-16
75+,BK,HOSPITALIZED_COUNT,4575,2020-09-16
75+,BK,DEATH_COUNT,2737,2020-09-16
75+,BK,CASE_RATE,4921.31,2020-09-16
75+,BK,HOSPITALIZED_RATE,2954.34,2020-09-16
75+,BK,DEATH_RATE,1767.44,2020-09-16
75+,BX,CASE_COUNT,5225,2020-09-16
75+,BX,HOSPITALIZED_COUNT,3163,2020-09-16
75+,BX,DEATH_COUNT,1827,2020-09-16
75+,BX,CASE_RATE,6422,2020-09-16
75+,BX,HOSPITALIZED_RATE,3887.61,2020-09-16
75+,BX,DEATH_RATE,2245.55,2020-09-16
75+,MN,CASE_COUNT,4453,2020-09-16
75+,MN,HOSPITALIZED_COUNT,2739,2020-09-16
75+,MN,DEATH_COUNT,1504,2020-09-16
75+,MN,CASE_RATE,3633.29,2020-09-16
75+,MN,HOSPITALIZED_RATE,2234.81,2020-09-16
75+,MN,DEATH_RATE,1227.14,2020-09-16
75+,QN,CASE_COUNT,7287,2020-09-16
75+,QN,HOSPITALIZED_COUNT,4560,2020-09-16
75+,QN,DEATH_COUNT,2809,2020-09-16
75+,QN,CASE_RATE,4655.4,2020-09-16
75+,QN,HOSPITALIZED_RATE,2913.22,2020-09-16
75+,QN,DEATH_RATE,1794.57,2020-09-16
75+,SI,CASE_COUNT,1335,2020-09-16
75+,SI,HOSPITALIZED_COUNT,677,2020-09-16
75+,SI,DEATH_COUNT,482,2020-09-16
75+,SI,CASE_RATE,4215.61,2020-09-16
75+,SI,HOSPITALIZED_RATE,2137.8,2020-09-16
75+,SI,DEATH_RATE,1522.04,2020-09-16
Boroughwide,BK,CASE_COUNT,65290,2020-09-16
Boroughwide,BK,HOSPITALIZED_COUNT,16148,2020-09-16
Boroughwide,BK,DEATH_COUNT,5679,2020-09-16
Boroughwide,BK,CASE_RATE,2527.85,2020-09-16
Boroughwide,BK,HOSPITALIZED_RATE,625.21,2020-09-16
Boroughwide,BK,DEATH_RATE,219.88,2020-09-16
Boroughwide,BX,CASE_COUNT,52319,2020-09-16
Boroughwide,BX,HOSPITALIZED_COUNT,12957,2020-09-16
Boroughwide,BX,DEATH_COUNT,4007,2020-09-16
Boroughwide,BX,CASE_RATE,3653.22,2020-09-16
Boroughwide,BX,HOSPITALIZED_RATE,904.74,2020-09-16
Boroughwide,BX,DEATH_RATE,279.79,2020-09-16
Boroughwide,MN,CASE_COUNT,30691,2020-09-16
Boroughwide,MN,HOSPITALIZED_COUNT,8312,2020-09-16
Boroughwide,MN,DEATH_COUNT,2534,2020-09-16
Boroughwide,MN,CASE_RATE,1884.39,2020-09-16
Boroughwide,MN,HOSPITALIZED_RATE,510.35,2020-09-16
Boroughwide,MN,DEATH_RATE,155.58,2020-09-16
Boroughwide,QN,CASE_COUNT,70495,2020-09-16
Boroughwide,QN,HOSPITALIZED_COUNT,17562,2020-09-16
Boroughwide,QN,DEATH_COUNT,6008,2020-09-16
Boroughwide,QN,CASE_RATE,3093.37,2020-09-16
Boroughwide,QN,HOSPITALIZED_RATE,770.63,2020-09-16
Boroughwide,QN,DEATH_RATE,263.64,2020-09-16
Boroughwide,SI,CASE_COUNT,15358,2020-09-16
Boroughwide,SI,HOSPITALIZED_COUNT,2470,2020-09-16
Boroughwide,SI,DEATH_COUNT,901,2020-09-16
Boroughwide,SI,CASE_RATE,3225.26,2020-09-16
Boroughwide,SI,HOSPITALIZED_RATE,518.71,2020-09-16
Boroughwide,SI,DEATH_RATE,189.21,2020-09-16
0-17,BK,CASE_COUNT,2450,2020-09-17
0-17,BK,HOSPITALIZED_COUNT,215,2020-09-17
0-17,BK,DEATH_COUNT,4,2020-09-17
0-17,BK,CASE_RATE,420.15,2020-09-17
0-17,BK,HOSPITALIZED_RATE,36.87,2020-09-17
0-17,BK,DEATH_RATE,0.69,2020-09-17
0-17,BX,CASE_COUNT,2159,2020-09-17
0-17,BX,HOSPITALIZED_COUNT,185,2020-09-17
0-17,BX,DEATH_COUNT,5,2020-09-17
0-17,BX,CASE_RATE,611.85,2020-09-17
0-17,BX,HOSPITALIZED_RATE,52.43,2020-09-17
0-17,BX,DEATH_RATE,1.42,2020-09-17
0-17,MN,CASE_COUNT,722,2020-09-17
0-17,MN,HOSPITALIZED_COUNT,73,2020-09-17
0-17,MN,DEATH_COUNT,1,2020-09-17
0-17,MN,CASE_RATE,310.51,2020-09-17
0-17,MN,HOSPITALIZED_RATE,31.39,2020-09-17
0-17,MN,DEATH_RATE,0.43,2020-09-17
0-17,QN,CASE_COUNT,2046,2020-09-17
0-17,QN,HOSPITALIZED_COUNT,134,2020-09-17
0-17,QN,DEATH_COUNT,2,2020-09-17
0-17,QN,CASE_RATE,449.68,2020-09-17
0-17,QN,HOSPITALIZED_RATE,29.45,2020-09-17
0-17,QN,DEATH_RATE,0.44,2020-09-17
0-17,SI,CASE_COUNT,540,2020-09-17
0-17,SI,HOSPITALIZED_COUNT,27,2020-09-17
0-17,SI,DEATH_COUNT,0,2020-09-17
0-17,SI,CASE_RATE,522.15,2020-09-17
0-17,SI,HOSPITALIZED_RATE,26.11,2020-09-17
0-17,SI,DEATH_RATE,0,2020-09-17
18-44,BK,CASE_COUNT,24679,2020-09-17
18-44,BK,HOSPITALIZED_COUNT,2627,2020-09-17
18-44,BK,DEATH_COUNT,213,2020-09-17
18-44,BK,CASE_RATE,2351.46,2020-09-17
18-44,BK,HOSPITALIZED_RATE,250.31,2020-09-17
18-44,BK,DEATH_RATE,20.3,2020-09-17
18-44,BX,CASE_COUNT,19901,2020-09-17
18-44,BX,HOSPITALIZED_COUNT,2370,2020-09-17
18-44,BX,DEATH_COUNT,176,2020-09-17
18-44,BX,CASE_RATE,3581.44,2020-09-17
18-44,BX,HOSPITALIZED_RATE,426.51,2020-09-17
18-44,BX,DEATH_RATE,31.67,2020-09-17
18-44,MN,CASE_COUNT,11910,2020-09-17
18-44,MN,HOSPITALIZED_COUNT,1169,2020-09-17
18-44,MN,DEATH_COUNT,63,2020-09-17
18-44,MN,CASE_RATE,1602.05,2020-09-17
18-44,MN,HOSPITALIZED_RATE,157.25,2020-09-17
18-44,MN,DEATH_RATE,8.47,2020-09-17
18-44,QN,CASE_COUNT,26918,2020-09-17
18-44,QN,HOSPITALIZED_COUNT,2924,2020-09-17
18-44,QN,DEATH_COUNT,258,2020-09-17
18-44,QN,CASE_RATE,3141.84,2020-09-17
18-44,QN,HOSPITALIZED_RATE,341.29,2020-09-17
18-44,QN,DEATH_RATE,30.11,2020-09-17
18-44,SI,CASE_COUNT,6307,2020-09-17
18-44,SI,HOSPITALIZED_COUNT,367,2020-09-17
18-44,SI,DEATH_COUNT,31,2020-09-17
18-44,SI,CASE_RATE,3838.38,2020-09-17
18-44,SI,HOSPITALIZED_RATE,223.35,2020-09-17
18-44,SI,DEATH_RATE,18.87,2020-09-17
45-64,BK,CASE_COUNT,21943,2020-09-17
45-64,BK,HOSPITALIZED_COUNT,5015,2020-09-17
45-64,BK,DEATH_COUNT,1280,2020-09-17
45-64,BK,CASE_RATE,3713.21,2020-09-17
45-64,BK,HOSPITALIZED_RATE,848.64,2020-09-17
45-64,BK,DEATH_RATE,216.6,2020-09-17
45-64,BX,CASE_COUNT,19078,2020-09-17
45-64,BX,HOSPITALIZED_COUNT,4471,2020-09-17
45-64,BX,DEATH_COUNT,966,2020-09-17
45-64,BX,CASE_RATE,5607.52,2020-09-17
45-64,BX,HOSPITALIZED_RATE,1314.14,2020-09-17
45-64,BX,DEATH_RATE,283.93,2020-09-17
45-64,MN,CASE_COUNT,9691,2020-09-17
45-64,MN,HOSPITALIZED_COUNT,2483,2020-09-17
45-64,MN,DEATH_COUNT,391,2020-09-17
45-64,MN,CASE_RATE,2524.68,2020-09-17
45-64,MN,HOSPITALIZED_RATE,646.87,2020-09-17
45-64,MN,DEATH_RATE,101.86,2020-09-17
45-64,QN,CASE_COUNT,26279,2020-09-17
45-64,QN,HOSPITALIZED_COUNT,6281,2020-09-17
45-64,QN,DEATH_COUNT,1464,2020-09-17
45-64,QN,CASE_RATE,4310.59,2020-09-17
45-64,QN,HOSPITALIZED_RATE,1030.28,2020-09-17
45-64,QN,DEATH_RATE,240.14,2020-09-17
45-64,SI,CASE_COUNT,5709,2020-09-17
45-64,SI,HOSPITALIZED_COUNT,876,2020-09-17
45-64,SI,DEATH_COUNT,184,2020-09-17
45-64,SI,CASE_RATE,4344.98,2020-09-17
45-64,SI,HOSPITALIZED_RATE,666.7,2020-09-17
45-64,SI,DEATH_RATE,140.04,2020-09-17
65-74,BK,CASE_COUNT,8554,2020-09-17
65-74,BK,HOSPITALIZED_COUNT,3718,2020-09-17
65-74,BK,DEATH_COUNT,1447,2020-09-17
65-74,BK,CASE_RATE,4185.16,2020-09-17
65-74,BK,HOSPITALIZED_RATE,1819.08,2020-09-17
65-74,BK,DEATH_RATE,707.96,2020-09-17
65-74,BX,CASE_COUNT,5832,2020-09-17
65-74,BX,HOSPITALIZED_COUNT,2772,2020-09-17
65-74,BX,DEATH_COUNT,1034,2020-09-17
65-74,BX,CASE_RATE,5716.86,2020-09-17
65-74,BX,HOSPITALIZED_RATE,2717.27,2020-09-17
65-74,BX,DEATH_RATE,1013.59,2020-09-17
65-74,MN,CASE_COUNT,3864,2020-09-17
65-74,MN,HOSPITALIZED_COUNT,1847,2020-09-17
65-74,MN,DEATH_COUNT,575,2020-09-17
65-74,MN,CASE_RATE,2640.41,2020-09-17
65-74,MN,HOSPITALIZED_RATE,1262.12,2020-09-17
65-74,MN,DEATH_RATE,392.92,2020-09-17
65-74,QN,CASE_COUNT,7931,2020-09-17
65-74,QN,HOSPITALIZED_COUNT,3663,2020-09-17
65-74,QN,DEATH_COUNT,1475,2020-09-17
65-74,QN,CASE_RATE,3945.99,2020-09-17
65-74,QN,HOSPITALIZED_RATE,1822.49,2020-09-17
65-74,QN,DEATH_RATE,733.87,2020-09-17
65-74,SI,CASE_COUNT,1490,2020-09-17
65-74,SI,HOSPITALIZED_COUNT,523,2020-09-17
65-74,SI,DEATH_COUNT,204,2020-09-17
65-74,SI,CASE_RATE,3283.02,2020-09-17
65-74,SI,HOSPITALIZED_RATE,1152.36,2020-09-17
65-74,SI,DEATH_RATE,449.49,2020-09-17
75+,BK,CASE_COUNT,7622,2020-09-17
75+,BK,HOSPITALIZED_COUNT,4576,2020-09-17
75+,BK,DEATH_COUNT,2738,2020-09-17
75+,BK,CASE_RATE,4921.96,2020-09-17
75+,BK,HOSPITALIZED_RATE,2954.98,2020-09-17
75+,BK,DEATH_RATE,1768.08,2020-09-17
75+,BX,CASE_COUNT,5230,2020-09-17
75+,BX,HOSPITALIZED_COUNT,3164,2020-09-17
75+,BX,DEATH_COUNT,1828,2020-09-17
75+,BX,CASE_RATE,6428.14,2020-09-17
75+,BX,HOSPITALIZED_RATE,3888.84,2020-09-17
75+,BX,DEATH_RATE,2246.78,2020-09-17
75+,MN,CASE_COUNT,4459,2020-09-17
75+,MN,HOSPITALIZED_COUNT,2740,2020-09-17
75+,MN,DEATH_COUNT,1504,2020-09-17
75+,MN,CASE_RATE,3638.19,2020-09-17
75+,MN,HOSPITALIZED_RATE,2235.62,2020-09-17
75+,MN,DEATH_RATE,1227.14,2020-09-17
75+,QN,CASE_COUNT,7291,2020-09-17
75+,QN,HOSPITALIZED_COUNT,4561,2020-09-17
75+,QN,DEATH_COUNT,2811,2020-09-17
75+,QN,CASE_RATE,4657.95,2020-09-17
75+,QN,HOSPITALIZED_RATE,2913.86,2020-09-17
75+,QN,DEATH_RATE,1795.84,2020-09-17
75+,SI,CASE_COUNT,1335,2020-09-17
75+,SI,HOSPITALIZED_COUNT,678,2020-09-17
75+,SI,DEATH_COUNT,482,2020-09-17
75+,SI,CASE_RATE,4215.61,2020-09-17
75+,SI,HOSPITALIZED_RATE,2140.96,2020-09-17
75+,SI,DEATH_RATE,1522.04,2020-09-17
Boroughwide,BK,CASE_COUNT,65381,2020-09-17
Boroughwide,BK,HOSPITALIZED_COUNT,16151,2020-09-17
Boroughwide,BK,DEATH_COUNT,5682,2020-09-17
Boroughwide,BK,CASE_RATE,2531.37,2020-09-17
Boroughwide,BK,HOSPITALIZED_RATE,625.32,2020-09-17
Boroughwide,BK,DEATH_RATE,219.99,2020-09-17
Boroughwide,BX,CASE_COUNT,52355,2020-09-17
Boroughwide,BX,HOSPITALIZED_COUNT,12962,2020-09-17
Boroughwide,BX,DEATH_COUNT,4009,2020-09-17
Boroughwide,BX,CASE_RATE,3655.74,2020-09-17
Boroughwide,BX,HOSPITALIZED_RATE,905.08,2020-09-17
Boroughwide,BX,DEATH_RATE,279.93,2020-09-17
Boroughwide,MN,CASE_COUNT,30739,2020-09-17
Boroughwide,MN,HOSPITALIZED_COUNT,8313,2020-09-17
Boroughwide,MN,DEATH_COUNT,2534,2020-09-17
Boroughwide,MN,CASE_RATE,1887.33,2020-09-17
Boroughwide,MN,HOSPITALIZED_RATE,510.41,2020-09-17
Boroughwide,MN,DEATH_RATE,155.58,2020-09-17
Boroughwide,QN,CASE_COUNT,70564,2020-09-17
Boroughwide,QN,HOSPITALIZED_COUNT,17564,2020-09-17
Boroughwide,QN,DEATH_COUNT,6011,2020-09-17
Boroughwide,QN,CASE_RATE,3096.4,2020-09-17
Boroughwide,QN,HOSPITALIZED_RATE,770.72,2020-09-17
