group,boro,outcome,count,day
65-74,MN,CASE_RATE,2751.97,2020-11-12
65-74,QN,CASE_COUNT,8472,2020-11-12
65-74,QN,CASE_RATE,4075.45,2020-11-12
65-74,SI,CASE_COUNT,1682,2020-11-12
65-74,SI,CASE_RATE,3604.88,2020-11-12
75+,BK,CASE_COUNT,8059,2020-11-12
75+,BK,CASE_RATE,5112.25,2020-11-12
75+,BX,CASE_COUNT,5465,2020-11-12
75+,BX,CASE_RATE,6501.08,2020-11-12
75+,MN,CASE_COUNT,4679,2020-11-12
75+,MN,CASE_RATE,3689.77,2020-11-12
75+,QN,CASE_COUNT,7615,2020-11-12
75+,QN,CASE_RATE,4745.91,2020-11-12
75+,SI,CASE_COUNT,1491,2020-11-12
75+,SI,CASE_RATE,4567.73,2020-11-12
0-17,BK,DEATH_COUNT,6,2020-11-12
0-17,BK,DEATH_RATE,1.04,2020-11-12
0-17,BX,DEATH_COUNT,5,2020-11-12
0-17,BX,DEATH_RATE,1.44,2020-11-12
0-17,MN,DEATH_COUNT,1,2020-11-12
0-17,MN,DEATH_RATE,0.43,2020-11-12
0-17,QN,DEATH_COUNT,3,2020-11-12
0-17,QN,DEATH_RATE,0.67,2020-11-12
0-17,SI,DEATH_COUNT,0,2020-11-12
0-17,SI,DEATH_RATE,0,2020-11-12
18-24,BK,DEATH_COUNT,14,2020-11-12
18-24,BK,DEATH_RATE,6.74,2020-11-12
18-24,BX,DEATH_COUNT,7,2020-11-12
18-24,BX,DEATH_RATE,5.02,2020-11-12
18-24,MN,DEATH_COUNT,4,2020-11-12
18-24,MN,DEATH_RATE,2.75,2020-11-12
18-24,QN,DEATH_COUNT,7,2020-11-12
18-24,QN,DEATH_RATE,4.07,2020-11-12
18-24,SI,DEATH_COUNT,3,2020-11-12
18-24,SI,DEATH_RATE,7.56,2020-11-12
25-34,BK,DEATH_COUNT,62,2020-11-12
25-34,BK,DEATH_RATE,13.19,2020-11-12
25-34,BX,DEATH_COUNT,50,2020-11-12
25-34,BX,DEATH_RATE,21.99,2020-11-12
25-34,MN,DEATH_COUNT,14,2020-11-12
25-34,MN,DEATH_RATE,3.87,2020-11-12
25-34,QN,DEATH_COUNT,55,2020-11-12
25-34,QN,DEATH_RATE,15.29,2020-11-12
25-34,SI,DEATH_COUNT,8,2020-11-12
25-34,SI,DEATH_RATE,12.36,2020-11-12
35-44,BK,DEATH_COUNT,139,2020-11-12
35-44,BK,DEATH_RATE,38.83,2020-11-12
35-44,BX,DEATH_COUNT,122,2020-11-12
35-44,BX,DEATH_RATE,68.01,2020-11-12
35-44,MN,DEATH_COUNT,43,2020-11-12
35-44,MN,DEATH_RATE,18.36,2020-11-12
35-44,QN,DEATH_COUNT,199,2020-11-12
35-44,QN,DEATH_RATE,64.99,2020-11-12
35-44,SI,DEATH_COUNT,20,2020-11-12
35-44,SI,DEATH_RATE,33.8,2020-11-12
45-54,BK,DEATH_COUNT,396,2020-11-12
45-54,BK,DEATH_RATE,134.07,2020-11-12
45-54,BX,DEATH_COUNT,291,2020-11-12
45-54,BX,DEATH_RATE,167.47,2020-11-12
45-54,MN,DEATH_COUNT,107,2020-11-12
45-54,MN,DEATH_RATE,54.71,2020-11-12
45-54,QN,DEATH_COUNT,446,2020-11-12
45-54,QN,DEATH_RATE,149.06,2020-11-12
45-54,SI,DEATH_COUNT,61,2020-11-12
45-54,SI,DEATH_RATE,95.06,2020-11-12
55-64,BK,DEATH_COUNT,903,2020-11-12
55-64,BK,DEATH_RATE,316.03,2020-11-12
55-64,BX,DEATH_COUNT,691,2020-11-12
55-64,BX,DEATH_RATE,425.14,2020-11-12
55-64,MN,DEATH_COUNT,288,2020-11-12
55-64,MN,DEATH_RATE,156.47,2020-11-12
55-64,QN,DEATH_COUNT,1041,2020-11-12
55-64,QN,DEATH_RATE,346.46,2020-11-12
55-64,SI,DEATH_COUNT,128,2020-11-12
55-64,SI,DEATH_RATE,193.56,2020-11-12
65-74,BK,DEATH_COUNT,1476,2020-11-12
65-74,BK,DEATH_RATE,702.04,2020-11-12
65-74,BX,DEATH_COUNT,1050,2020-11-12
65-74,BX,DEATH_RATE,1002.84,2020-11-12
65-74,MN,DEATH_COUNT,577,2020-11-12
65-74,MN,DEATH_RATE,386.44,2020-11-12
65-74,QN,DEATH_COUNT,1485,2020-11-12
65-74,QN,DEATH_RATE,714.36,2020-11-12
65-74,SI,DEATH_COUNT,208,2020-11-12
65-74,SI,DEATH_RATE,445.79,2020-11-12
75+,BK,DEATH_COUNT,2799,2020-11-12
75+,BK,DEATH_RATE,1775.55,2020-11-12
75+,BX,DEATH_COUNT,1866,2020-11-12
75+,BX,DEATH_RATE,2219.76,2020-11-12
75+,MN,DEATH_COUNT,1517,2020-11-12
75+,MN,DEATH_RATE,1196.28,2020-11-12
75+,QN,DEATH_COUNT,2845,2020-11-12
75+,QN,DEATH_RATE,1773.09,2020-11-12
75+,SI,DEATH_COUNT,491,2020-11-12
75+,SI,DEATH_RATE,1504.2,2020-11-12
0-4,BK,HOSPITALIZED_COUNT,112,2020-11-13
0-4,BK,HOSPITALIZED_RATE,61.23,2020-11-13
0-4,BX,HOSPITALIZED_COUNT,82,2020-11-13
0-4,BX,HOSPITALIZED_RATE,81.84,2020-11-13
0-4,MN,HOSPITALIZED_COUNT,34,2020-11-13
0-4,MN,HOSPITALIZED_RATE,44.65,2020-11-13
0-4,QN,HOSPITALIZED_COUNT,70,2020-11-13
0-4,QN,HOSPITALIZED_RATE,51.06,2020-11-13
0-4,SI,HOSPITALIZED_COUNT,13,2020-11-13
0-4,SI,HOSPITALIZED_RATE,47.53,2020-11-13
5-12,BK,HOSPITALIZED_COUNT,72,2020-11-13
5-12,BK,HOSPITALIZED_RATE,28.57,2020-11-13
5-12,BX,HOSPITALIZED_COUNT,33,2020-11-13
5-12,BX,HOSPITALIZED_RATE,21.33,2020-11-13
5-12,MN,HOSPITALIZED_COUNT,18,2020-11-13
5-12,MN,HOSPITALIZED_RATE,18.15,2020-11-13
5-12,QN,HOSPITALIZED_COUNT,39,2020-11-13
5-12,QN,HOSPITALIZED_RATE,19.91,2020-11-13
5-12,SI,HOSPITALIZED_COUNT,5,2020-11-13
5-12,SI,HOSPITALIZED_RATE,10.93,2020-11-13
13-17,BK,HOSPITALIZED_COUNT,79,2020-11-13
13-17,BK,HOSPITALIZED_RATE,56.36,2020-11-13
13-17,BX,HOSPITALIZED_COUNT,72,2020-11-13
13-17,BX,HOSPITALIZED_RATE,78.17,2020-11-13
13-17,MN,HOSPITALIZED_COUNT,26,2020-11-13
13-17,MN,HOSPITALIZED_RATE,46.5,2020-11-13
13-17,QN,HOSPITALIZED_COUNT,62,2020-11-13
13-17,QN,HOSPITALIZED_RATE,54.01,2020-11-13
13-17,SI,HOSPITALIZED_COUNT,14,2020-11-13
13-17,SI,HOSPITALIZED_RATE,46.88,2020-11-13
18-24,BK,HOSPITALIZED_COUNT,447,2020-11-13
18-24,BK,HOSPITALIZED_RATE,215.08,2020-11-13
18-24,BX,HOSPITALIZED_COUNT,347,2020-11-13
18-24,BX,HOSPITALIZED_RATE,249.02,2020-11-13
18-24,MN,HOSPITALIZED_COUNT,117,2020-11-13
18-24,MN,HOSPITALIZED_RATE,80.33,2020-11-13
18-24,QN,HOSPITALIZED_COUNT,330,2020-11-13
18-24,QN,HOSPITALIZED_RATE,191.66,2020-11-13
18-24,SI,HOSPITALIZED_COUNT,57,2020-11-13
18-24,SI,HOSPITALIZED_RATE,143.68,2020-11-13
25-34,BK,HOSPITALIZED_COUNT,1185,2020-11-13
25-34,BK,HOSPITALIZED_RATE,252.11,2020-11-13
25-34,BX,HOSPITALIZED_COUNT,917,2020-11-13
25-34,BX,HOSPITALIZED_RATE,403.28,2020-11-13
25-34,MN,HOSPITALIZED_COUNT,486,2020-11-13
25-34,MN,HOSPITALIZED_RATE,134.3,2020-11-13
25-34,QN,HOSPITALIZED_COUNT,1192,2020-11-13
25-34,QN,HOSPITALIZED_RATE,331.41,2020-11-13
25-34,SI,HOSPITALIZED_COUNT,151,2020-11-13
25-34,SI,HOSPITALIZED_RATE,233.32,2020-11-13
35-44,BK,HOSPITALIZED_COUNT,1394,2020-11-13
35-44,BK,HOSPITALIZED_RATE,389.4,2020-11-13
35-44,BX,HOSPITALIZED_COUNT,1158,2020-11-13
35-44,BX,HOSPITALIZED_RATE,645.51,2020-11-13
35-44,MN,HOSPITALIZED_COUNT,620,2020-11-13
35-44,MN,HOSPITALIZED_RATE,264.78,2020-11-13
35-44,QN,HOSPITALIZED_COUNT,1658,2020-11-13
35-44,QN,HOSPITALIZED_RATE,541.49,2020-11-13
35-44,SI,HOSPITALIZED_COUNT,187,2020-11-13
35-44,SI,HOSPITALIZED_RATE,316.02,2020-11-13
45-54,BK,HOSPITALIZED_COUNT,1963,2020-11-13
45-54,BK,HOSPITALIZED_RATE,664.6,2020-11-13
45-54,BX,HOSPITALIZED_COUNT,1777,2020-11-13
45-54,BX,HOSPITALIZED_RATE,1022.65,2020-11-13
45-54,MN,HOSPITALIZED_COUNT,932,2020-11-13
45-54,MN,HOSPITALIZED_RATE,476.52,2020-11-13
45-54,QN,HOSPITALIZED_COUNT,2542,2020-11-13
45-54,QN,HOSPITALIZED_RATE,849.6,2020-11-13
45-54,SI,HOSPITALIZED_COUNT,340,2020-11-13
45-54,SI,HOSPITALIZED_RATE,529.83,2020-11-13
55-64,BK,HOSPITALIZED_COUNT,3267,2020-11-13
55-64,BK,HOSPITALIZED_RATE,1143.37,2020-11-13
55-64,BX,HOSPITALIZED_COUNT,2680,2020-11-13
55-64,BX,HOSPITALIZED_RATE,1648.88,2020-11-13
55-64,MN,HOSPITALIZED_COUNT,1564,2020-11-13
55-64,MN,HOSPITALIZED_RATE,849.73,2020-11-13
55-64,QN,HOSPITALIZED_COUNT,3934,2020-11-13
55-64,QN,HOSPITALIZED_RATE,1309.29,2020-11-13
55-64,SI,HOSPITALIZED_COUNT,570,2020-11-13
55-64,SI,HOSPITALIZED_RATE,861.94,2020-11-13
65-74,BK,HOSPITALIZED_COUNT,3890,2020-11-13
65-74,BK,HOSPITALIZED_RATE,1850.24,2020-11-13
65-74,BX,HOSPITALIZED_COUNT,2816,2020-11-13
65-74,BX,HOSPITALIZED_RATE,2689.51,2020-11-13
65-74,MN,HOSPITALIZED_COUNT,1860,2020-11-13
65-74,MN,HOSPITALIZED_RATE,1245.72,2020-11-13
65-74,QN,HOSPITALIZED_COUNT,3788,2020-11-13
65-74,QN,HOSPITALIZED_RATE,1822.21,2020-11-13
65-74,SI,HOSPITALIZED_COUNT,562,2020-11-13
65-74,SI,HOSPITALIZED_RATE,1204.48,2020-11-13
75+,BK,HOSPITALIZED_COUNT,4788,2020-11-13
75+,BK,HOSPITALIZED_RATE,3037.28,2020-11-13
75+,BX,HOSPITALIZED_COUNT,3194,2020-11-13
75+,BX,HOSPITALIZED_RATE,3799.53,2020-11-13
75+,MN,HOSPITALIZED_COUNT,2809,2020-11-13
75+,MN,HOSPITALIZED_RATE,2215.12,2020-11-13
75+,QN,HOSPITALIZED_COUNT,4745,2020-11-13
75+,QN,HOSPITALIZED_RATE,2957.23,2020-11-13
75+,SI,HOSPITALIZED_COUNT,750,2020-11-13
75+,SI,HOSPITALIZED_RATE,2297.65,2020-11-13
0-4,BK,CASE_COUNT,802,2020-11-13
0-4,BK,CASE_RATE,438.43,2020-11-13
0-4,BX,CASE_COUNT,569,2020-11-13
0-4,BX,CASE_RATE,567.87,2020-11-13
0-4,MN,CASE_COUNT,239,2020-11-13
0-4,MN,CASE_RATE,313.88,2020-11-13
0-4,QN,CASE_COUNT,542,2020-11-13
0-4,QN,CASE_RATE,395.35,2020-11-13
0-4,SI,CASE_COUNT,155,2020-11-13
0-4,SI,CASE_RATE,566.64,2020-11-13
5-12,BK,CASE_COUNT,1568,2020-11-13
5-12,BK,CASE_RATE,622.28,2020-11-13
5-12,BX,CASE_COUNT,1071,2020-11-13
5-12,BX,CASE_RATE,692.26,2020-11-13
5-12,MN,CASE_COUNT,414,2020-11-13
5-12,MN,CASE_RATE,417.34,2020-11-13
5-12,QN,CASE_COUNT,1139,2020-11-13
5-12,QN,CASE_RATE,581.36,2020-11-13
5-12,SI,CASE_COUNT,314,2020-11-13
5-12,SI,CASE_RATE,686.26,2020-11-13
13-17,BK,CASE_COUNT,1997,2020-11-13
13-17,BK,CASE_RATE,1424.78,2020-11-13
13-17,BX,CASE_COUNT,1112,2020-11-13
13-17,BX,CASE_RATE,1207.24,2020-11-13
13-17,MN,CASE_COUNT,524,2020-11-13
13-17,MN,CASE_RATE,937.14,2020-11-13
13-17,QN,CASE_COUNT,1410,2020-11-13
13-17,QN,CASE_RATE,1228.31,2020-11-13
13-17,SI,CASE_COUNT,425,2020-11-13
13-17,SI,CASE_RATE,1423.02,2020-11-13
18-24,BK,CASE_COUNT,5760,2020-11-13
18-24,BK,CASE_RATE,2771.53,2020-11-13
18-24,BX,CASE_COUNT,3643,2020-11-13
18-24,BX,CASE_RATE,2614.4,2020-11-13
18-24,MN,CASE_COUNT,2385,2020-11-13
18-24,MN,CASE_RATE,1637.5,2020-11-13
18-24,QN,CASE_COUNT,4975,2020-11-13
18-24,QN,CASE_RATE,2889.45,2020-11-13
18-24,SI,CASE_COUNT,1570,2020-11-13
18-24,SI,CASE_RATE,3957.45,2020-11-13
25-34,BK,CASE_COUNT,12897,2020-11-13
25-34,BK,CASE_RATE,2743.8,2020-11-13
25-34,BX,CASE_COUNT,9525,2020-11-13
25-34,BX,CASE_RATE,4188.97,2020-11-13
25-34,MN,CASE_COUNT,7096,2020-11-13
25-34,MN,CASE_RATE,1960.88,2020-11-13
25-34,QN,CASE_COUNT,13036,2020-11-13
25-34,QN,CASE_RATE,3624.36,2020-11-13
25-34,SI,CASE_COUNT,3134,2020-11-13
25-34,SI,CASE_RATE,4842.47,2020-11-13
35-44,BK,CASE_COUNT,11677,2020-11-13
35-44,BK,CASE_RATE,3261.86,2020-11-13
35-44,BX,CASE_COUNT,9108,2020-11-13
35-44,BX,CASE_RATE,5077.09,2020-11-13
35-44,MN,CASE_COUNT,5309,2020-11-13
35-44,MN,CASE_RATE,2267.28,2020-11-13
35-44,QN,CASE_COUNT,12980,2020-11-13
35-44,QN,CASE_RATE,4239.13,2020-11-13
35-44,SI,CASE_COUNT,2847,2020-11-13
35-44,SI,CASE_RATE,4811.23,2020-11-13
45-54,BK,CASE_COUNT,11687,2020-11-13
45-54,BK,CASE_RATE,3956.79,2020-11-13
45-54,BX,CASE_COUNT,10241,2020-11-13
45-54,BX,CASE_RATE,5893.59,2020-11-13
45-54,MN,CASE_COUNT,5144,2020-11-13
45-54,MN,CASE_RATE,2630.09,2020-11-13
45-54,QN,CASE_COUNT,14271,2020-11-13
45-54,QN,CASE_RATE,4769.7,2020-11-13
45-54,SI,CASE_COUNT,3254,2020-11-13
45-54,SI,CASE_RATE,5070.75,2020-11-13
55-64,BK,CASE_COUNT,12763,2020-11-13
55-64,BK,CASE_RATE,4466.73,2020-11-13
55-64,BX,CASE_COUNT,10178,2020-11-13
55-64,BX,CASE_RATE,6262.04,2020-11-13
55-64,MN,CASE_COUNT,5519,2020-11-13
55-64,MN,CASE_RATE,2998.5,2020-11-13
55-64,QN,CASE_COUNT,14268,2020-11-13
55-64,QN,CASE_RATE,4748.59,2020-11-13
55-64,SI,CASE_COUNT,3184,2020-11-13
55-64,SI,CASE_RATE,4814.76,2020-11-13
65-74,BK,CASE_COUNT,9461,2020-11-13
65-74,BK,CASE_RATE,4500.03,2020-11-13
65-74,BX,CASE_COUNT,6212,2020-11-13
65-74,BX,CASE_RATE,5932.97,2020-11-13
65-74,MN,CASE_COUNT,4123,2020-11-13
65-74,MN,CASE_RATE,2761.35,2020-11-13
65-74,QN,CASE_COUNT,8491,2020-11-13
65-74,QN,CASE_RATE,4084.59,2020-11-13
65-74,SI,CASE_COUNT,1688,2020-11-13
65-74,SI,CASE_RATE,3617.74,2020-11-13
75+,BK,CASE_COUNT,8071,2020-11-13
75+,BK,CASE_RATE,5119.86,2020-11-13
75+,BX,CASE_COUNT,5468,2020-11-13
75+,BX,CASE_RATE,6504.65,2020-11-13
75+,MN,CASE_COUNT,4685,2020-11-13
75+,MN,CASE_RATE,3694.5,2020-11-13
75+,QN,CASE_COUNT,7624,2020-11-13
75+,QN,CASE_RATE,4751.52,2020-11-13
75+,SI,CASE_COUNT,1495,2020-11-13
75+,SI,CASE_RATE,4579.99,2020-11-13
0-17,BK,DEATH_COUNT,6,2020-11-13
0-17,BK,DEATH_RATE,1.04,2020-11-13
0-17,BX,DEATH_COUNT,5,2020-11-13
0-17,BX,DEATH_RATE,1.44,2020-11-13
0-17,MN,DEATH_COUNT,1,2020-11-13
0-17,MN,DEATH_RATE,0.43,2020-11-13
0-17,QN,DEATH_COUNT,3,2020-11-13
0-17,QN,DEATH_RATE,0.67,2020-11-13
0-17,SI,DEATH_COUNT,0,2020-11-13
0-17,SI,DEATH_RATE,0,2020-11-13
18-24,BK,DEATH_COUNT,14,2020-11-13
18-24,BK,DEATH_RATE,6.74,2020-11-13
18-24,BX,DEATH_COUNT,7,2020-11-13
18-24,BX,DEATH_RATE,5.02,2020-11-13
18-24,MN,DEATH_COUNT,4,2020-11-13
18-24,MN,DEATH_RATE,2.75,2020-11-13
18-24,QN,DEATH_COUNT,7,2020-11-13
18-24,QN,DEATH_RATE,4.07,2020-11-13
18-24,SI,DEATH_COUNT,3,2020-11-13
18-24,SI,DEATH_RATE,7.56,2020-11-13
25-34,BK,DEATH_COUNT,62,2020-11-13
25-34,BK,DEATH_RATE,13.19,2020-11-13
25-34,BX,DEATH_COUNT,50,2020-11-13
25-34,BX,DEATH_RATE,21.99,2020-11-13
25-34,MN,DEATH_COUNT,14,2020-11-13
25-34,MN,DEATH_RATE,3.87,2020-11-13
25-34,QN,DEATH_COUNT,55,2020-11-13
25-34,QN,DEATH_RATE,15.29,2020-11-13
25-34,SI,DEATH_COUNT,8,2020-11-13
25-34,SI,DEATH_RATE,12.36,2020-11-13
35-44,BK,DEATH_COUNT,139,2020-11-13
35-44,BK,DEATH_RATE,38.83,2020-11-13
35-44,BX,DEATH_COUNT,122,2020-11-13
35-44,BX,DEATH_RATE,68.01,2020-11-13
35-44,MN,DEATH_COUNT,43,2020-11-13
35-44,MN,DEATH_RATE,18.36,2020-11-13
35-44,QN,DEATH_COUNT,199,2020-11-13
35-44,QN,DEATH_RATE,64.99,2020-11-13
35-44,SI,DEATH_COUNT,20,2020-11-13
35-44,SI,DEATH_RATE,33.8,2020-11-13
45-54,BK,DEATH_COUNT,396,2020-11-13
45-54,BK,DEATH_RATE,134.07,2020-11-13
45-54,BX,DEATH_COUNT,291,2020-11-13
45-54,BX,DEATH_RATE,167.47,2020-11-13
45-54,MN,DEATH_COUNT,107,2020-11-13
45-54,MN,DEATH_RATE,54.71,2020-11-13
45-54,QN,DEATH_COUNT,446,2020-11-13
45-54,QN,DEATH_RATE,149.06,2020-11-13
45-54,SI,DEATH_COUNT,61,2020-11-13
45-54,SI,DEATH_RATE,95.06,2020-11-13
55-64,BK,DEATH_COUNT,903,2020-11-13
55-64,BK,DEATH_RATE,316.03,2020-11-13
55-64,BX,DEATH_COUNT,691,2020-11-13
55-64,BX,DEATH_RATE,425.14,2020-11-13
55-64,MN,DEATH_COUNT,288,2020-11-13
55-64,MN,DEATH_RATE,156.47,2020-11-13
55-64,QN,DEATH_COUNT,1041,2020-11-13
55-64,QN,DEATH_RATE,346.46,2020-11-13
55-64,SI,DEATH_COUNT,128,2020-11-13
55-64,SI,DEATH_RATE,193.56,2020-11-13
65-74,BK,DEATH_COUNT,1476,2020-11-13
65-74,BK,DEATH_RATE,702.04,2020-11-13
65-74,BX,DEATH_COUNT,1050,2020-11-13
65-74,BX,DEATH_RATE,1002.84,2020-11-13
65-74,MN,DEATH_COUNT,577,2020-11-13
65-74,MN,DEATH_RATE,386.44,2020-11-13
65-74,QN,DEATH_COUNT,1486,2020-11-13
65-74,QN,DEATH_RATE,714.84,2020-11-13
65-74,SI,DEATH_COUNT,208,2020-11-13
65-74,SI,DEATH_RATE,445.79,2020-11-13
75+,BK,DEATH_COUNT,2799,2020-11-13
75+,BK,DEATH_RATE,1775.55,2020-11-13
75+,BX,DEATH_COUNT,1867,2020-11-13
75+,BX,DEATH_RATE,2220.95,2020-11-13
75+,MN,DEATH_COUNT,1517,2020-11-13
75+,MN,DEATH_RATE,1196.28,2020-11-13
75+,QN,DEATH_COUNT,2845,2020-11-13
75+,QN,DEATH_RATE,1773.09,2020-11-13
75+,SI,DEATH_COUNT,491,2020-11-13
75+,SI,DEATH_RATE,1504.2,2020-11-13
0-4,BK,HOSPITALIZED_COUNT,113,2020-11-14
0-4,BK,HOSPITALIZED_RATE,61.77,2020-11-14
0-4,BX,HOSPITALIZED_COUNT,82,2020-11-14
0-4,BX,HOSPITALIZED_RATE,81.84,2020-11-14
0-4,MN,HOSPITALIZED_COUNT,34,2020-11-14
0-4,MN,HOSPITALIZED_RATE,44.65,2020-11-14
0-4,QN,HOSPITALIZED_COUNT,70,2020-11-14
0-4,QN,HOSPITALIZED_RATE,51.06,2020-11-14
0-4,SI,HOSPITALIZED_COUNT,14,2020-11-14
0-4,SI,HOSPITALIZED_RATE,51.18,2020-11-14
5-12,BK,HOSPITALIZED_COUNT,72,2020-11-14
5-12,BK,HOSPITALIZED_RATE,28.57,2020-11-14
5-12,BX,HOSPITALIZED_COUNT,33,2020-11-14
5-12,BX,HOSPITALIZED_RATE,21.33,2020-11-14
5-12,MN,HOSPITALIZED_COUNT,18,2020-11-14
5-12,MN,HOSPITALIZED_RATE,18.15,2020-11-14
5-12,QN,HOSPITALIZED_COUNT,39,2020-11-14
5-12,QN,HOSPITALIZED_RATE,19.91,2020-11-14
5-12,SI,HOSPITALIZED_COUNT,5,2020-11-14
5-12,SI,HOSPITALIZED_RATE,10.93,2020-11-14
13-17,BK,HOSPITALIZED_COUNT,79,2020-11-14
13-17,BK,HOSPITALIZED_RATE,56.36,2020-11-14
13-17,BX,HOSPITALIZED_COUNT,73,2020-11-14
13-17,BX,HOSPITALIZED_RATE,79.25,2020-11-14
13-17,MN,HOSPITALIZED_COUNT,26,2020-11-14
13-17,MN,HOSPITALIZED_RATE,46.5,2020-11-14
13-17,QN,HOSPITALIZED_COUNT,62,2020-11-14
13-17,QN,HOSPITALIZED_RATE,54.01,2020-11-14
13-17,SI,HOSPITALIZED_COUNT,14,2020-11-14
13-17,SI,HOSPITALIZED_RATE,46.88,2020-11-14
18-24,BK,HOSPITALIZED_COUNT,452,2020-11-14
18-24,BK,HOSPITALIZED_RATE,217.49,2020-11-14
18-24,BX,HOSPITALIZED_COUNT,350,2020-11-14
18-24,BX,HOSPITALIZED_RATE,251.18,2020-11-14
18-24,MN,HOSPITALIZED_COUNT,118,2020-11-14
18-24,MN,HOSPITALIZED_RATE,81.02,2020-11-14
18-24,QN,HOSPITALIZED_COUNT,330,2020-11-14
18-24,QN,HOSPITALIZED_RATE,191.66,2020-11-14
18-24,SI,HOSPITALIZED_COUNT,57,2020-11-14
18-24,SI,HOSPITALIZED_RATE,143.68,2020-11-14
25-34,BK,HOSPITALIZED_COUNT,1189,2020-11-14
25-34,BK,HOSPITALIZED_RATE,252.96,2020-11-14
25-34,BX,HOSPITALIZED_COUNT,918,2020-11-14
25-34,BX,HOSPITALIZED_RATE,403.72,2020-11-14
25-34,MN,HOSPITALIZED_COUNT,487,2020-11-14
25-34,MN,HOSPITALIZED_RATE,134.58,2020-11-14
25-34,QN,HOSPITALIZED_COUNT,1190,2020-11-14
25-34,QN,HOSPITALIZED_RATE,330.85,2020-11-14
25-34,SI,HOSPITALIZED_COUNT,153,2020-11-14
25-34,SI,HOSPITALIZED_RATE,236.41,2020-11-14
35-44,BK,HOSPITALIZED_COUNT,1396,2020-11-14
35-44,BK,HOSPITALIZED_RATE,389.96,2020-11-14
35-44,BX,HOSPITALIZED_COUNT,1159,2020-11-14
35-44,BX,HOSPITALIZED_RATE,646.06,2020-11-14
35-44,MN,HOSPITALIZED_COUNT,620,2020-11-14
35-44,MN,HOSPITALIZED_RATE,264.78,2020-11-14
35-44,QN,HOSPITALIZED_COUNT,1662,2020-11-14
35-44,QN,HOSPITALIZED_RATE,542.79,2020-11-14
35-44,SI,HOSPITALIZED_COUNT,188,2020-11-14
35-44,SI,HOSPITALIZED_RATE,317.71,2020-11-14
45-54,BK,HOSPITALIZED_COUNT,1963,2020-11-14
45-54,BK,HOSPITALIZED_RATE,664.6,2020-11-14
45-54,BX,HOSPITALIZED_COUNT,1781,2020-11-14
45-54,BX,HOSPITALIZED_RATE,1024.95,2020-11-14
45-54,MN,HOSPITALIZED_COUNT,933,2020-11-14
45-54,MN,HOSPITALIZED_RATE,477.04,2020-11-14
45-54,QN,HOSPITALIZED_COUNT,2548,2020-11-14
45-54,QN,HOSPITALIZED_RATE,851.6,2020-11-14
45-54,SI,HOSPITALIZED_COUNT,342,2020-11-14
45-54,SI,HOSPITALIZED_RATE,532.94,2020-11-14
55-64,BK,HOSPITALIZED_COUNT,3272,2020-11-14
55-64,BK,HOSPITALIZED_RATE,1145.12,2020-11-14
55-64,BX,HOSPITALIZED_COUNT,2682,2020-11-14
55-64,BX,HOSPITALIZED_RATE,1650.11,2020-11-14
55-64,MN,HOSPITALIZED_COUNT,1566,2020-11-14
55-64,MN,HOSPITALIZED_RATE,850.81,2020-11-14
55-64,QN,HOSPITALIZED_COUNT,3939,2020-11-14
55-64,QN,HOSPITALIZED_RATE,1310.95,2020-11-14
55-64,SI,HOSPITALIZED_COUNT,573,2020-11-14
55-64,SI,HOSPITALIZED_RATE,866.48,2020-11-14
65-74,BK,HOSPITALIZED_COUNT,3896,2020-11-14
65-74,BK,HOSPITALIZED_RATE,1853.09,2020-11-14
65-74,BX,HOSPITALIZED_COUNT,2822,2020-11-14
65-74,BX,HOSPITALIZED_RATE,2695.24,2020-11-14
65-74,MN,HOSPITALIZED_COUNT,1865,2020-11-14
65-74,MN,HOSPITALIZED_RATE,1249.07,2020-11-14
65-74,QN,HOSPITALIZED_COUNT,3792,2020-11-14
65-74,QN,HOSPITALIZED_RATE,1824.14,2020-11-14
65-74,SI,HOSPITALIZED_COUNT,564,2020-11-14
65-74,SI,HOSPITALIZED_RATE,1208.77,2020-11-14
75+,BK,HOSPITALIZED_COUNT,4791,2020-11-14
75+,BK,HOSPITALIZED_RATE,3039.18,2020-11-14
75+,BX,HOSPITALIZED_COUNT,3198,2020-11-14
75+,BX,HOSPITALIZED_RATE,3804.29,2020-11-14
75+,MN,HOSPITALIZED_COUNT,2815,2020-11-14
75+,MN,HOSPITALIZED_RATE,2219.86,2020-11-14
75+,QN,HOSPITALIZED_COUNT,4748,2020-11-14
75+,QN,HOSPITALIZED_RATE,2959.1,2020-11-14
75+,SI,HOSPITALIZED_COUNT,753,2020-11-14
75+,SI,HOSPITALIZED_RATE,2306.84,2020-11-14
0-4,BK,CASE_COUNT,814,2020-11-14
0-4,BK,CASE_RATE,444.99,2020-11-14
0-4,BX,CASE_COUNT,581,2020-11-14
0-4,BX,CASE_RATE,579.85,2020-11-14
0-4,MN,CASE_COUNT,245,2020-11-14
0-4,MN,CASE_RATE,321.76,2020-11-14
0-4,QN,CASE_COUNT,553,2020-11-14
0-4,QN,CASE_RATE,403.37,2020-11-14
0-4,SI,CASE_COUNT,157,2020-11-14
0-4,SI,CASE_RATE,573.96,2020-11-14
5-12,BK,CASE_COUNT,1597,2020-11-14
5-12,BK,CASE_RATE,633.79,2020-11-14
5-12,BX,CASE_COUNT,1084,2020-11-14
5-12,BX,CASE_RATE,700.66,2020-11-14
5-12,MN,CASE_COUNT,435,2020-11-14
